Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
690743,139,5,25851,2,2,2,222
690765,239,9,86991,1,4,4,144
690768,173,8,80753,2,3,4,234
690788,96,2,1998,2,1,1,211
690795,98,4,57196,2,2,3,223
690843,163,2,27498,2,1,2,212
690859,163,9,23447,2,4,2,242
690868,6,7,128793,5,3,4,534
690890,66,11,72799,3,4,3,343
690919,11,8,93758,5,3,4,534
690926,12,6,24694,5,3,2,532
690934,25,6,24694,4,3,2,432
690945,12,3,56497,5,1,3,513
690954,35,20,232280,4,5,5,455
690961,78,4,41496,3,2,2,322
690968,34,10,43040,4,4,2,442
691005,22,9,141341,4,4,5,445
691008,8,2,14998,5,1,1,511
691010,402,2,648,1,1,1,111
691016,216,5,82195,1,2,4,124
691048,17,11,70289,5,4,3,543
691079,93,7,31193,3,3,2,332
691082,31,10,231990,4,4,5,445
691085,13,4,81246,5,2,4,524
691088,281,3,7797,1,1,1,111
691092,16,12,19225,5,5,2,552
691105,25,7,88293,4,3,4,434
691107,79,1,699,3,1,1,311
691124,23,8,104542,4,3,4,434
691128,11,7,87493,5,3,4,534
691130,72,28,179783,3,5,5,355
691150,11,4,6706,5,2,1,521
691160,13,28,197948,5,5,5,555
691166,22,28,215522,4,5,5,455
691167,3,15,210935,5,5,5,555
691172,49,5,27895,3,2,2,322
691173,4,20,95812,5,5,4,554
691233,80,6,96794,3,3,4,334
691244,144,2,21298,2,1,2,212
691248,22,4,9096,4,2,1,421
691265,46,10,46490,4,4,3,443
691267,149,12,109888,2,5,4,254
691277,1,26,297674,5,5,5,555
691283,363,1,59999,1,1,3,113
691294,0,10,81490,5,4,4,544
691304,26,13,53838,4,5,3,453
691353,87,6,71294,3,3,3,333
691354,66,4,38196,3,2,2,322
691356,9,27,217345,5,5,5,555
691360,38,7,246293,4,3,5,435
691366,10,26,232574,5,5,5,555
691369,197,5,27895,1,2,2,122
691370,222,10,30040,1,4,2,142
691387,38,5,44275,4,2,3,423
691398,38,23,140877,4,5,5,455
691399,644,1,34999,1,1,2,112
691412,206,5,8295,1,2,1,121
691425,106,8,29292,2,3,2,232
691430,156,4,82996,2,2,4,224
691451,49,6,126494,3,3,4,334
691455,114,17,186343,2,5,5,255
691459,253,1,299,1,1,1,111
691466,243,1,599,1,1,1,111
691472,73,8,40358,3,3,2,332
691474,5,4,6752,5,2,1,521
691484,148,6,79094,2,3,4,234
691502,19,9,75191,4,4,4,444
691510,703,1,29999,1,1,2,112
691511,51,8,9492,3,3,1,331
691514,11,15,129765,5,5,5,555
691517,86,8,92192,3,3,4,334
691535,12,9,163291,5,4,5,545
691553,206,9,36991,1,4,2,142
691630,50,28,246122,3,5,5,355
691635,13,42,185849,5,5,5,555
691685,1,8,71292,5,3,3,533
691719,30,9,120771,4,4,4,444
691734,11,13,187538,5,5,5,555
691736,51,10,139890,3,4,5,345
691747,28,10,77956,4,4,4,444
691749,79,26,223274,3,5,5,355
691755,49,12,84494,3,5,4,354
691779,26,7,39293,4,3,2,432
691810,183,5,118995,2,2,4,224
691826,316,3,20897,1,1,2,112
691832,81,4,18746,3,2,2,322
691849,12,4,43096,5,2,3,523
691898,23,29,399921,4,5,5,455
691935,16,7,44859,5,3,3,533
691958,199,3,60197,1,1,3,113
691965,55,53,389148,3,5,5,355
691972,96,6,27174,2,3,2,232
691980,60,9,95441,3,4,4,344
691989,134,6,14194,2,3,1,231
692003,173,3,8497,2,1,1,211
692008,44,5,95895,4,2,4,424
692034,284,1,29999,1,1,2,112
692054,33,19,290281,4,5,5,455
692065,125,4,7146,2,2,1,221
692066,78,4,5196,3,2,1,321
692081,127,10,49851,2,4,3,243
692083,35,3,50597,4,1,3,413
692087,9,19,81893,5,5,4,554
692098,5,5,86995,5,2,4,524
692113,10,3,6797,5,1,1,511
692168,2,17,106033,5,5,4,554
692180,22,13,160887,4,5,5,455
692191,111,6,68994,2,3,3,233
692202,110,9,247191,2,4,5,245
692228,12,5,32556,5,2,2,522
692240,22,14,59866,4,5,3,453
692265,286,3,5497,1,1,1,111
692270,86,8,61492,3,3,3,333
692293,107,9,64891,2,4,3,243
692299,6,4,126996,5,2,4,524
692301,238,3,53397,1,1,3,113
692313,14,10,141990,5,4,5,545
692319,15,10,72490,5,4,3,543
692324,16,28,192593,5,5,5,555
692352,44,9,116091,4,4,4,444
692361,45,6,12794,4,3,1,431
692389,88,5,71225,3,2,3,323
692397,10,2,10298,5,1,1,511
692426,3,4,8296,5,2,1,521
692437,33,16,126534,4,5,4,454
692453,225,2,70698,1,1,3,113
692458,13,45,365455,5,5,5,555
692464,3,7,70544,5,3,3,533
692469,372,4,19796,1,2,2,122
692482,193,1,5999,1,1,1,111
692508,22,23,273537,4,5,5,455
692521,159,1,2499,2,1,1,211
692526,18,9,87991,5,4,4,544
692529,138,1,3999,2,1,1,211
692531,138,2,25998,2,1,2,212
692540,570,3,2497,1,1,1,111
692585,9,27,305139,5,5,5,555
692607,2,10,61090,5,4,3,543
692625,134,6,89094,2,3,4,234
692628,10,5,29795,5,2,2,522
692652,139,4,76296,2,2,4,224
692654,59,3,41197,3,1,2,312
692656,237,7,75693,1,3,4,134
692671,153,6,29494,2,3,2,232
692693,129,7,124493,2,3,4,234
692694,485,1,1299,1,1,1,111
692708,7,15,179166,5,5,5,555
692710,54,7,98793,3,3,4,334
692715,8,30,333650,5,5,5,555
692716,41,4,39296,4,2,2,422
692718,276,6,26594,1,3,2,132
692723,8,10,139890,5,4,5,545
692726,71,12,136768,3,5,5,355
692727,147,5,7951,2,2,1,221
692730,202,4,9196,1,2,1,121
692731,2,18,97382,5,5,4,554
692735,36,6,68094,4,3,3,433
692736,16,7,72123,5,3,3,533
692739,80,2,13498,3,1,1,311
692744,367,2,69998,1,1,3,113
692751,9,8,18542,5,3,2,532
692785,59,3,20997,3,1,2,312
692793,657,1,69999,1,1,3,113
692818,15,9,85791,5,4,4,544
692819,42,5,128595,4,2,4,424
692856,50,19,133081,3,5,5,355
692863,258,5,36095,1,2,2,122
692870,86,10,39790,3,4,2,342
692904,137,6,32474,2,3,2,232
692934,60,21,254679,3,5,5,355
692945,222,1,1299,1,1,1,111
692951,123,10,44570,2,4,3,243
692973,237,7,196293,1,3,5,135
692988,192,1,22999,1,1,2,112
693024,78,5,28295,3,2,2,322
693025,24,12,143388,4,5,5,455
693042,111,6,119194,2,3,4,234
693044,327,1,4999,1,1,1,111
693049,148,7,123393,2,3,4,234
693057,73,29,200571,3,5,5,355
693061,267,9,13141,1,4,1,141
693080,9,9,80352,5,4,4,544
693107,32,6,9395,4,3,1,431
693119,54,6,67094,3,3,3,333
693127,15,8,130492,5,3,5,535
693141,86,4,7496,3,2,1,321
693164,289,6,49554,1,3,3,133
693175,94,9,66357,2,4,3,243
693190,127,3,5797,2,1,1,211
693195,15,10,37996,5,4,2,542
693206,20,6,26494,4,3,2,432
693235,49,10,134190,3,4,5,345
693245,123,7,43393,2,3,3,233
693250,221,7,73743,1,3,3,133
693258,50,7,39843,3,3,2,332
693269,92,3,27697,3,1,2,312
693282,9,28,282172,5,5,5,555
693297,259,4,55176,1,2,3,123
693374,249,4,73557,1,2,3,123
693378,112,2,17998,2,1,2,212
693379,7,12,159088,5,5,5,555
693415,75,8,43292,3,3,3,333
693440,15,2,50998,5,1,3,513
693448,416,3,69997,1,1,3,113
693450,437,4,14996,1,2,1,121
693454,73,9,63151,3,4,3,343
693456,12,10,117751,5,4,4,544
693458,90,1,39999,3,1,2,312
693459,408,2,7998,1,1,1,111
693462,125,10,73890,2,4,3,243
693469,81,1,249,3,1,1,311
693479,66,7,11893,3,3,1,331
693480,128,7,94473,2,3,4,234
693510,43,10,51290,4,4,3,443
693527,26,10,244090,4,4,5,445
693530,56,10,164490,3,4,5,345
693549,21,14,214436,4,5,5,455
693552,168,4,4396,2,2,1,221
693560,36,10,92740,4,4,4,444
693566,332,4,14496,1,2,1,121
693567,7,10,50990,5,4,3,543
693602,3,7,19003,5,3,2,532
693603,73,10,75090,3,4,4,344
693618,37,5,39495,4,2,2,422
693643,57,10,55540,3,4,3,343
693647,35,23,177377,4,5,5,455
693648,31,9,68218,4,4,3,443
693677,466,1,29999,1,1,2,112
693701,3,23,258107,5,5,5,555
693734,44,6,46194,4,3,3,433
693743,288,4,46496,1,2,3,123
693782,34,30,85682,4,5,4,454
693794,410,3,85063,1,1,4,114
693817,340,5,46445,1,2,3,123
693822,120,16,129784,2,5,5,255
693831,113,3,60297,2,1,3,213
693845,56,9,13441,3,4,1,341
693849,2,8,12842,5,3,1,531
693874,53,5,11095,3,2,1,321
693877,5,24,176576,5,5,5,555
693903,52,4,71696,3,2,3,323
693907,194,15,53295,1,5,3,153
693912,229,3,3097,1,1,1,111
693923,55,5,88495,3,2,4,324
693931,68,3,28497,3,1,2,312
693939,66,6,10894,3,3,1,331
693944,151,6,181244,2,3,5,235
693955,223,3,50347,1,1,3,113
693966,70,8,10092,3,3,1,331
693969,15,9,126491,5,4,4,544
694001,108,4,5706,2,2,1,221
694008,184,6,83094,2,3,4,234
694030,11,7,51993,5,3,3,533
694035,199,5,12495,1,2,1,121
694101,403,6,70694,1,3,3,133
694110,35,3,7997,4,1,1,411
694115,371,2,1998,1,1,1,111
694124,170,10,75190,2,4,4,244
694126,472,2,898,1,1,1,111
694128,253,3,40497,1,1,2,112
694131,18,22,57649,5,5,3,553
694153,471,1,499,1,1,1,111
694167,178,3,4097,2,1,1,211
694195,35,12,103538,4,5,4,454
694197,48,7,78893,3,3,4,334
694198,150,12,102488,2,5,4,254
694200,84,10,79890,3,4,4,344
694214,59,7,10293,3,3,1,331
694220,15,30,388720,5,5,5,555
694223,45,9,100391,4,4,4,444
694225,30,9,95041,4,4,4,444
694247,68,19,171381,3,5,5,355
694274,50,7,67203,3,3,3,333
694283,300,1,2499,1,1,1,111
694315,281,2,35198,1,1,2,112
694362,58,5,51195,3,2,3,323
694366,164,4,32196,2,2,2,222
694396,74,22,265229,3,5,5,355
694400,54,8,104992,3,3,4,334
694405,274,6,82094,1,3,4,134
694426,124,19,179282,2,5,5,255
694437,78,6,69794,3,3,3,333
694448,8,22,60845,5,5,3,553
694456,210,1,1499,1,1,1,111
694468,48,8,133592,3,3,5,335
694488,483,2,478,1,1,1,111
694495,163,3,6358,2,1,1,211
694497,85,6,50965,3,3,3,333
694500,73,7,82093,3,3,4,334
694502,344,4,6952,1,2,1,121
694519,446,1,4999,1,1,1,111
694528,11,4,48896,5,2,3,523
694533,440,1,1299,1,1,1,111
694539,509,1,34999,1,1,2,112
694559,38,1,149,4,1,1,411
694583,24,7,98723,4,3,4,434
694586,180,2,1649,2,1,1,211
694587,16,50,627672,5,5,5,555
694602,0,6,27794,5,3,2,532
694604,62,27,195404,3,5,5,355
694622,111,7,114293,2,3,4,234
694647,10,18,101358,5,5,4,554
694668,32,23,272928,4,5,5,455
694680,354,1,5999,1,1,1,111
694706,127,2,1008,2,1,1,211
694740,357,3,3297,1,1,1,111
694769,33,6,16965,4,3,2,432
694787,19,9,67307,4,4,3,443
694804,59,10,57120,3,4,3,343
694809,45,1,2999,4,1,1,411
694843,587,1,5999,1,1,1,111
694869,134,10,108690,2,4,4,244
694883,73,10,57390,3,4,3,343
694885,11,5,91495,5,2,4,524
694887,4,8,170692,5,3,5,535
694905,7,27,370744,5,5,5,555
694906,58,10,124350,3,4,4,344
694924,86,7,35043,3,3,2,332
694943,172,3,5827,2,1,1,211
694990,9,2,5498,5,1,1,511
694999,178,8,40892,2,3,2,232
695009,71,7,99793,3,3,4,334
695070,8,7,33593,5,3,2,532
695079,320,1,39999,1,1,2,112
695086,6,26,193874,5,5,5,555
695103,41,6,43894,4,3,3,433
695125,34,5,43995,4,2,3,423
695138,50,11,120989,3,4,4,344
695139,2,7,29164,5,3,2,532
695152,33,13,130187,4,5,5,455
695177,25,3,7797,4,1,1,411
695182,20,22,189244,4,5,5,455
695200,240,6,62594,1,3,3,133
695210,21,9,134891,4,4,5,445
695217,250,7,66999,1,3,3,133
695219,77,8,57692,3,3,3,333
695246,524,1,4499,1,1,1,111
695297,6,5,20695,5,2,2,522
695302,137,3,1318,2,1,1,211
695311,1,8,88492,5,3,4,534
695320,191,6,48594,1,3,3,133
695322,74,8,60963,3,3,3,333
695354,23,5,97045,4,2,4,424
695371,83,6,5694,3,3,1,331
695388,520,1,12999,1,1,1,111
695412,302,2,398,1,1,1,111
695415,157,10,10040,2,4,1,241
695417,28,21,235295,4,5,5,455
695422,18,4,36996,5,2,2,522
695423,158,7,52793,2,3,3,233
695448,51,8,102592,3,3,4,334
695453,178,1,2499,2,1,1,211
695461,589,1,15999,1,1,2,112
695481,165,2,45998,2,1,3,213
695484,104,5,55095,2,2,3,223
695518,21,8,97292,4,3,4,434
695523,53,2,11998,3,1,1,311
695527,5,17,110604,5,5,4,554
695559,29,16,137584,4,5,5,455
695569,18,10,41981,5,4,2,542
695608,189,3,31597,1,1,2,112
695676,161,6,45294,2,3,3,233
695680,501,1,4999,1,1,1,111
695706,168,10,99090,2,4,4,244
695713,148,6,17644,2,3,2,232
695720,21,21,184079,4,5,5,455
695746,48,9,92391,3,4,4,344
695801,77,16,118140,3,5,4,354
695803,141,9,55391,2,4,3,243
695806,10,8,68892,5,3,3,533
695822,165,2,4298,2,1,1,211
695830,68,10,98300,3,4,4,344
695839,5,9,11891,5,4,1,541
695846,53,30,244490,3,5,5,355
695852,103,1,29999,2,1,2,212
695893,47,5,68245,4,2,3,423
695943,148,5,81395,2,2,4,224
695950,0,12,118088,5,5,4,554
695952,193,5,33445,1,2,2,122
695955,24,10,132061,4,4,5,445
695969,151,4,64296,2,2,3,223
695980,120,7,89693,2,3,4,234
695983,305,1,2999,1,1,1,111
695986,62,5,54195,3,2,3,323
695998,134,4,38496,2,2,2,222
696005,14,2,15498,5,1,2,512
696009,74,1,2499,3,1,1,311
696017,43,7,140993,4,3,5,435
696020,20,10,37990,4,4,2,442
696021,150,8,73442,2,3,3,233
696038,205,6,73094,1,3,3,133
696070,14,6,24394,5,3,2,532
696071,7,18,164182,5,5,5,555
696074,77,19,135111,3,5,5,355
696075,342,5,56595,1,2,3,123
696100,123,4,42896,2,2,2,222
696108,122,8,76548,2,3,4,234
696112,42,2,1698,4,1,1,411
696127,81,4,21296,3,2,2,322
696141,265,5,33845,1,2,2,122
696142,50,4,38696,3,2,2,322
696145,6,20,158330,5,5,5,555
696155,218,5,49945,1,2,3,123
696177,34,7,45693,4,3,3,433
696178,53,4,4196,3,2,1,321
696184,21,15,82235,4,5,4,454
696190,28,21,184735,4,5,5,455
696205,193,4,34296,1,2,2,122
696221,49,9,90591,3,4,4,344
696222,52,7,9549,3,3,1,331
696224,81,7,69273,3,3,3,333
696225,36,4,4506,4,2,1,421
696228,99,9,67441,2,4,3,243
696230,279,1,24999,1,1,2,112
696237,36,8,28392,4,3,2,432
696241,154,2,4998,2,1,1,211
696283,206,1,1499,1,1,1,111
696289,51,10,171290,3,4,5,345
696292,15,10,112490,5,4,4,544
696300,47,30,189191,4,5,5,455
696305,348,4,22196,1,2,2,122
696314,79,20,259396,3,5,5,355
696360,110,7,49093,2,3,3,233
696366,38,39,253733,4,5,5,455
696374,336,5,4982,1,2,1,121
696386,180,5,4395,2,2,1,221
696388,87,6,51794,3,3,3,333
696393,29,20,122561,4,5,4,454
696398,115,10,61070,2,4,3,243
696399,17,17,153799,5,5,5,555
696422,367,1,3999,1,1,1,111
696450,12,19,165781,5,5,5,555
696455,50,8,113292,3,3,4,334
696463,432,3,9497,1,1,1,111
696497,163,7,74393,2,3,3,233
696501,324,3,36497,1,1,2,112
696505,218,1,1499,1,1,1,111
696509,299,4,23276,1,2,2,122
696532,211,1,1999,1,1,1,111
696547,83,4,25996,3,2,2,322
696549,189,8,68092,1,3,3,133
696571,49,4,10196,3,2,1,321
696573,89,8,89192,3,3,4,334
696587,94,2,1448,2,1,1,211
696615,81,5,32795,3,2,2,322
696624,28,6,58874,4,3,3,433
696626,53,10,42890,3,4,2,342
696627,100,6,62994,2,3,3,233
696628,13,9,151991,5,4,5,545
696640,337,1,5999,1,1,1,111
696650,58,3,21797,3,1,2,312
696652,54,9,79641,3,4,4,344
696657,41,13,108037,4,5,4,454
696682,20,9,31191,4,4,2,442
696687,55,14,241366,3,5,5,355
696699,215,6,58844,1,3,3,133
696700,13,8,113992,5,3,4,534
696710,105,4,65052,2,2,3,223
696719,22,5,117495,4,2,4,424
696722,73,6,74794,3,3,4,334
696728,17,9,55891,5,4,3,543
696736,139,4,25396,2,2,2,222
696765,70,10,51890,3,4,3,343
696769,386,8,26508,1,3,2,132
696774,17,9,139601,5,4,5,545
696777,30,3,7897,4,1,1,411
696783,19,20,251960,4,5,5,455
696785,196,7,49193,1,3,3,133
696795,5,6,59494,5,3,3,533
696825,246,6,7394,1,3,1,131
696858,419,1,599,1,1,1,111
696867,34,9,164191,4,4,5,445
696881,398,1,149,1,1,1,111
696887,41,9,119841,4,4,4,444
696892,52,6,25694,3,3,2,332
696902,3,16,157884,5,5,5,555
696906,38,7,90293,4,3,4,434
696926,15,6,55294,5,3,3,533
696940,82,9,79752,3,4,4,344
696942,408,2,11998,1,1,1,111
696949,2,30,202770,5,5,5,555
696962,13,3,26497,5,1,2,512
696969,56,10,18170,3,4,2,342
696991,25,9,111291,4,4,4,444
697032,477,2,5298,1,1,1,111
697041,44,3,27797,4,1,2,412
697057,135,5,25495,2,2,2,222
697059,273,3,26497,1,1,2,112
697098,9,27,405613,5,5,5,555
697143,97,7,97293,2,3,4,234
697149,108,6,43094,2,3,2,232
697184,41,14,19536,4,5,2,452
697189,8,15,85585,5,5,4,554
697203,93,5,64595,3,2,3,323
697208,70,6,143094,3,3,5,335
697222,391,2,41998,1,1,2,112
697249,250,8,24842,1,3,2,132
697252,72,10,233540,3,4,5,345
697283,33,6,113094,4,3,4,434
697285,14,9,6752,5,4,1,541
697291,29,10,51562,4,4,3,443
697303,0,17,147134,5,5,5,555
697337,564,1,24999,1,1,2,112
697340,31,7,29293,4,3,2,432
697341,11,7,7943,5,3,1,531
697355,84,10,89490,3,4,4,344
697373,191,3,33997,1,1,2,112
697380,12,3,47997,5,1,3,513
697410,163,9,67641,2,4,3,243
697422,105,26,262374,2,5,5,255
697468,338,2,35598,1,1,2,112
697469,33,15,151035,4,5,5,455
697484,11,23,191307,5,5,5,555
697501,6,12,93309,5,5,4,554
697505,18,24,290542,5,5,5,555
697512,226,4,34596,1,2,2,122
697516,27,5,4095,4,2,1,421
697521,49,3,23497,3,1,2,312
697541,40,5,12095,4,2,1,421
697542,514,3,15097,1,1,2,112
697544,434,8,102792,1,3,4,134
697591,660,1,2499,1,1,1,111
697619,7,9,19891,5,4,2,542
697635,65,9,118571,3,4,4,344
697661,16,11,36389,5,4,2,542
697686,0,8,59292,5,3,3,533
697688,124,2,39998,2,1,2,212
697697,202,5,14795,1,2,1,121
697702,15,21,143085,5,5,5,555
697708,43,6,15194,4,3,2,432
697713,647,1,29999,1,1,2,112
697718,274,6,12594,1,3,1,131
697720,15,38,192562,5,5,5,555
697733,10,5,16495,5,2,2,522
697748,6,14,234016,5,5,5,555
697827,246,3,3097,1,1,1,111
697835,8,10,146790,5,4,5,545
697847,106,10,145890,2,4,5,245
697861,5,1,129,5,1,1,511
697875,343,5,100595,1,2,4,124
697883,80,7,76443,3,3,4,334
697903,101,8,7243,2,3,1,231
697921,104,5,35855,2,2,2,222
697934,72,10,135290,3,4,5,345
697935,358,5,30995,1,2,2,122
697947,107,10,57990,2,4,3,243
697963,58,7,64793,3,3,3,333
697994,106,8,131192,2,3,5,235
697998,125,5,27005,2,2,2,222
698012,108,2,1348,2,1,1,211
698066,17,14,173117,5,5,5,555
698074,43,9,57951,4,4,3,443
698102,86,9,69791,3,4,3,343
698112,191,5,23295,1,2,2,122
698126,59,7,84893,3,3,4,334
698136,92,6,51345,3,3,3,333
698144,6,27,185279,5,5,5,555
698151,15,22,111989,5,5,4,554
698152,93,8,26263,3,3,2,332
698158,1,9,33591,5,4,2,542
698159,20,11,123595,4,4,4,444
698167,4,2,1298,5,1,1,511
698177,14,24,125342,5,5,4,554
698192,167,5,82695,2,2,4,224
698194,20,11,49089,4,4,3,443
698198,29,7,34193,4,3,2,432
698204,391,2,11498,1,1,1,111
698210,5,24,173176,5,5,5,555
698300,205,1,1299,1,1,1,111
698305,14,4,13162,5,2,1,521
698315,9,18,195183,5,5,5,555
698366,51,7,47893,3,3,3,333
698404,17,28,66552,5,5,3,553
698422,546,4,60796,1,2,3,123
698446,132,10,113540,2,4,4,244
698458,282,6,92294,1,3,4,134
698470,39,11,158089,4,4,5,445
698481,84,5,61195,3,2,3,323
698490,118,4,22096,2,2,2,222
698504,58,5,7751,3,2,1,321
698523,51,2,21298,3,1,2,312
698526,78,6,68174,3,3,3,333
698536,108,8,38092,2,3,2,232
698596,100,4,103396,2,2,4,224
698605,22,13,206287,4,5,5,455
698637,73,10,174490,3,4,5,345
698638,15,7,63893,5,3,3,533
698648,161,8,14272,2,3,1,231
698649,9,44,396548,5,5,5,555
698655,58,29,222072,3,5,5,355
698675,11,15,163885,5,5,5,555
698686,150,8,22089,2,3,2,232
698689,51,1,24999,3,1,2,312
698699,114,6,80065,2,3,4,234
698701,134,4,40646,2,2,2,222
698729,3,23,286937,5,5,5,555
698733,470,2,849,1,1,1,111
698735,44,4,45496,4,2,3,423
698743,118,11,67889,2,4,3,243
698754,258,4,3796,1,2,1,121
698758,178,5,87145,2,2,4,224
698834,196,8,119692,1,3,4,134
698844,186,10,154620,1,4,5,145
698885,17,19,146381,5,5,5,555
698911,116,9,18022,2,4,2,242
698912,475,2,60798,1,1,3,113
698919,4,10,125157,5,4,4,544
698929,7,9,79991,5,4,4,544
698960,95,6,150494,2,3,5,235
698969,9,29,173021,5,5,5,555
698970,12,7,76293,5,3,4,534
698980,67,18,117932,3,5,4,354
699001,15,16,144784,5,5,5,555
699018,209,8,89022,1,3,4,134
699020,7,28,249788,5,5,5,555
699034,108,6,57344,2,3,3,233
699043,13,14,229786,5,5,5,555
699049,235,5,6995,1,2,1,121
699053,53,3,1547,3,1,1,311
699063,106,8,68192,2,3,3,233
699068,8,6,50194,5,3,3,533
699076,50,5,27095,3,2,2,322
699090,70,2,5798,3,1,1,311
699093,74,5,93495,3,2,4,324
699120,50,6,145994,3,3,5,335
699128,14,6,61994,5,3,3,533
699146,53,5,10595,3,2,1,321
699147,163,6,74894,2,3,4,234
699191,33,4,79496,4,2,4,424
699194,74,14,129986,3,5,5,355
699199,67,7,43543,3,3,3,333
699215,157,1,1299,2,1,1,211
699220,32,13,116937,4,5,4,454
699223,209,7,68443,1,3,3,133
699243,45,6,49644,4,3,3,433
699259,104,9,39003,2,4,2,242
699260,80,3,12997,3,1,1,311
699284,72,5,70412,3,2,3,323
699298,114,5,54295,2,2,3,223
699319,290,5,35595,1,2,2,122
699324,21,10,29020,4,4,2,442
699347,4,18,107653,5,5,4,554
699349,18,9,79657,5,4,4,544
699362,302,2,10498,1,1,1,111
699379,1,15,158965,5,5,5,555
699382,4,7,18793,5,3,2,532
699383,18,21,64279,5,5,3,553
699395,70,9,78291,3,4,4,344
699397,1,2,50998,5,1,3,513
699403,126,7,101793,2,3,4,234
699406,9,28,270473,5,5,5,555
699427,107,10,62590,2,4,3,243
699431,5,24,186527,5,5,5,555
699439,127,4,2762,2,2,1,221
699447,40,25,117575,4,5,4,454
699473,1,5,23295,5,2,2,522
699478,528,1,799,1,1,1,111
699500,208,4,57118,1,2,3,123
699501,8,30,178181,5,5,5,555
699504,39,8,42492,4,3,2,432
699519,455,2,16298,1,1,2,112
699530,25,7,128143,4,3,4,434
699536,115,11,13489,2,4,1,241
699537,27,25,199981,4,5,5,455
699544,133,6,47494,2,3,3,233
699551,280,5,7095,1,2,1,121
699572,46,4,43896,4,2,3,423
699577,576,1,29999,1,1,2,112
699586,111,1,1999,2,1,1,211
699590,38,8,52192,4,3,3,433
699605,27,3,75147,4,1,4,414
699610,158,5,54645,2,2,3,223
699652,35,9,10421,4,4,1,441
699687,323,5,95995,1,2,4,124
699702,49,9,39241,3,4,2,342
699714,299,7,48593,1,3,3,133
699718,96,5,7995,2,2,1,221
699719,178,2,18998,2,1,2,212
699751,197,8,70292,1,3,3,133
699760,323,5,7795,1,2,1,121
699783,15,3,42997,5,1,2,512
699785,107,1,1599,2,1,1,211
699802,334,2,35598,1,1,2,112
699823,35,7,76893,4,3,4,434
699848,37,10,68290,4,4,3,443
699867,38,30,465970,4,5,5,455
699880,268,1,2999,1,1,1,111
699881,136,12,115968,2,5,4,254
699916,9,18,138732,5,5,5,555
699935,44,12,85304,4,5,4,454
699944,101,7,16159,2,3,2,232
699945,139,3,60797,2,1,3,213
699947,92,9,121841,3,4,4,344
699962,0,6,6594,5,3,1,531
699967,67,10,199390,3,4,5,345
699990,5,3,13547,5,1,1,511
699995,14,8,74822,5,3,4,534
700007,458,1,199,1,1,1,111
700020,73,9,59352,3,4,3,343
700039,386,2,4798,1,1,1,111
700043,137,9,61691,2,4,3,243
700052,64,8,56292,3,3,3,333
700055,106,2,4998,2,1,1,211
700061,83,5,9745,3,2,1,321
700063,189,2,17998,1,1,2,112
700065,706,1,3999,1,1,1,111
700074,99,6,11804,2,3,1,231
700116,443,1,499,1,1,1,111
700134,43,29,264217,4,5,5,455
700137,66,20,114830,3,5,4,354
700160,137,19,182337,2,5,5,255
700167,16,9,89871,5,4,4,544
700170,7,26,208246,5,5,5,555
700186,70,8,156992,3,3,5,335
700190,42,7,51044,4,3,3,433
700210,299,5,59195,1,2,3,123
700216,237,4,1646,1,2,1,121
700223,7,42,305150,5,5,5,555
700228,42,28,111172,4,5,4,454
700231,127,15,55846,2,5,3,253
700234,21,15,188585,4,5,5,455
700243,156,9,128591,2,4,4,244
700250,9,24,195042,5,5,5,555
700255,99,5,77695,2,2,4,224
700257,219,8,110392,1,3,4,134
700263,13,8,139992,5,3,5,535
700274,61,2,23498,3,1,2,312
700304,30,9,64462,4,4,3,443
700306,110,4,2547,2,2,1,221
700311,126,6,11094,2,3,1,231
700330,303,2,548,1,1,1,111
700333,385,1,1299,1,1,1,111
700339,22,5,11695,4,2,1,421
700369,87,1,4999,3,1,1,311
700375,624,2,1498,1,1,1,111
700387,33,9,65741,4,4,3,443
700415,19,20,287471,4,5,5,455
700449,221,4,50796,1,2,3,123
700460,36,5,25195,4,2,2,422
700480,0,51,358340,5,5,5,555
700487,220,4,38996,1,2,2,122
700540,20,6,40094,4,3,2,432
700543,33,7,73593,4,3,3,433
700563,14,44,297312,5,5,5,555
700576,244,4,32896,1,2,2,122
700605,216,7,69809,1,3,3,133
700649,122,13,124648,2,5,4,254
700650,259,3,56297,1,1,3,113
700658,106,6,42194,2,3,2,232
700669,31,5,12995,4,2,1,421
700686,136,7,129793,2,3,5,235
700691,150,1,399,2,1,1,211
700692,276,7,58893,1,3,3,133
700695,381,3,31097,1,1,2,112
700704,1,21,299350,5,5,5,555
700707,1,5,16195,5,2,2,522
700736,569,1,44999,1,1,3,113
700743,64,18,91853,3,5,4,354
700768,13,10,60590,5,4,3,543
700796,98,10,113490,2,4,4,244
700806,73,13,38187,3,5,2,352
700822,51,10,133190,3,4,5,345
700824,564,1,399,1,1,1,111
700827,181,5,26195,2,2,2,222
700839,7,20,191830,5,5,5,555
700860,14,7,60793,5,3,3,533
700863,214,4,54996,1,2,3,123
700868,28,4,13996,4,2,1,421
700871,14,5,33395,5,2,2,522
700895,245,4,31846,1,2,2,122
700930,123,7,28193,2,3,2,232
700933,42,4,69496,4,2,3,423
700937,82,7,14093,3,3,1,331
700945,486,2,2998,1,1,1,111
700959,56,16,76240,3,5,4,354
700988,65,10,102690,3,4,4,344
